id,name,point_of_contact,account_id,asset_id,package_id,sensor_id,contact_type,meta,created,updated,deleted,mmsi,heading,course_over_ground,rate_of_turn,speed_over_ground,vessel_id,tonnage,vessel_status
f913deca-2f7b-4894-b134-0ec6cb226239,477319300,0101000020E61000001DFB6CF7857552C0D4E953A194094440,cfb6fd66-a222-4abf-b8e6-763d0e609632,7ba7e838-411e-4797-b0b9-32b4cc0e2768,4e22ee26-379c-4577-b142-c05dc5a2068a,cce9d554-1775-42f3-b697-5f5eb6946df2,AIS,"{""Mmsi"": ""477319300"", ""Raim"": ""RAIM not in use (default)"", ""Spare"": 0, ""Latitude"": 40.074848333333335, ""SenderId"": ""gss-desktop:1907"", ""Longitude"": -73.83630166666667, ""MessageType"": 1, ""RadioStatus"": ""67165"", ""RepeatCount"": 0, ""TimeUnixSec"": 1690214023.4933338, ""TrueHeading"": 180, ""CountPublish"": 100, ""AisRateOfTurn"": 0, ""RateOfTurnDeg"": 0, ""SpeedOverGround"": 16, ""CourseOverGround"": 181, ""NavigationStatus"": ""Under way using engine"", ""PositionAccuracy"": ""High (<= 10m)"", ""ManeuverIndicator"": ""Not available (default)"", ""AisMsgUtcTimestamp"": 32}",2023-07-24 15:53:43.000493+00,,,,180,181,0,16,d700526b-091f-5e89-b409-d52da325fd0c,0,""
64f36677-ba8c-4601-a4a1-7f415049414a,477319300,0101000020E610000064A7329F867552C01EA7E8482E094440,cfb6fd66-a222-4abf-b8e6-763d0e609632,7ba7e838-411e-4797-b0b9-32b4cc0e2768,4e22ee26-379c-4577-b142-c05dc5a2068a,cce9d554-1775-42f3-b697-5f5eb6946df2,AIS,"{""Mmsi"": ""477319300"", ""Raim"": ""RAIM not in use (default)"", ""Spare"": 0, ""Latitude"": 40.071725, ""SenderId"": ""gss-desktop:1907"", ""Longitude"": -73.83634166666667, ""MessageType"": 1, ""RadioStatus"": ""114831"", ""RepeatCount"": 0, ""TimeUnixSec"": 1690214065.757377, ""TrueHeading"": 180, ""CountPublish"": 101, ""AisRateOfTurn"": 0, ""RateOfTurnDeg"": 0, ""SpeedOverGround"": 16, ""CourseOverGround"": 180.4, ""NavigationStatus"": ""Under way using engine"", ""PositionAccuracy"": ""High (<= 10m)"", ""ManeuverIndicator"": ""Not available (default)"", ""AisMsgUtcTimestamp"": 14}",2023-07-24 15:54:25.000757+00,,,,180,180.4,0,16,d700526b-091f-5e89-b409-d52da325fd0c,0,""
c09b7160-82b3-45fe-9a81-810f8752ab37,477319300,0101000020E61000009D8026C2867552C0F06DFAB31F094440,cfb6fd66-a222-4abf-b8e6-763d0e609632,7ba7e838-411e-4797-b0b9-32b4cc0e2768,4e22ee26-379c-4577-b142-c05dc5a2068a,cce9d554-1775-42f3-b697-5f5eb6946df2,AIS,"{""Mmsi"": ""477319300"", ""Raim"": ""RAIM not in use (default)"", ""Spare"": 0, ""Latitude"": 40.07128, ""SenderId"": ""gss-desktop:1907"", ""Longitude"": -73.83635, ""MessageType"": 1, ""RadioStatus"": ""2255"", ""RepeatCount"": 0, ""TimeUnixSec"": 1690214072.1332479, ""TrueHeading"": 180, ""CountPublish"": 102, ""AisRateOfTurn"": 0, ""RateOfTurnDeg"": 0, ""SpeedOverGround"": 16, ""CourseOverGround"": 180.70000000000002, ""NavigationStatus"": ""Under way using engine"", ""PositionAccuracy"": ""High (<= 10m)"", ""ManeuverIndicator"": ""Not available (default)"", ""AisMsgUtcTimestamp"": 20}",2023-07-24 15:54:32.000133+00,,,,180,180.70000000000002,0,16,d700526b-091f-5e89-b409-d52da325fd0c,0,""
74315cc1-d5bb-422d-a895-4803fb5f5a8c,477319300,0101000020E610000026361FD7867552C06B333B7813094440,cfb6fd66-a222-4abf-b8e6-763d0e609632,7ba7e838-411e-4797-b0b9-32b4cc0e2768,4e22ee26-379c-4577-b142-c05dc5a2068a,cce9d554-1775-42f3-b697-5f5eb6946df2,AIS,"{""Mmsi"": ""477319300"", ""Raim"": ""RAIM not in use (default)"", ""Spare"": 0, ""Latitude"": 40.070906666666666, ""SenderId"": ""gss-desktop:1907"", ""Longitude"": -73.836355, ""MessageType"": 1, ""RadioStatus"": ""34165"", ""RepeatCount"": 0, ""TimeUnixSec"": 1690214077.3088799, ""TrueHeading"": 180, ""CountPublish"": 103, ""AisRateOfTurn"": 0, ""RateOfTurnDeg"": 0, ""SpeedOverGround"": 16, ""CourseOverGround"": 180.70000000000002, ""NavigationStatus"": ""Under way using engine"", ""PositionAccuracy"": ""High (<= 10m)"", ""ManeuverIndicator"": ""Not available (default)"", ""AisMsgUtcTimestamp"": 26}",2023-07-24 15:54:37.000308+00,,,,180,180.70000000000002,0,16,d700526b-091f-5e89-b409-d52da325fd0c,0,""
91775bd7-3380-48ca-aa6d-ee2fe26a5ab9,477319300,0101000020E610000010330E08877552C0FD556D24F6084440,cfb6fd66-a222-4abf-b8e6-763d0e609632,7ba7e838-411e-4797-b0b9-32b4cc0e2768,4e22ee26-379c-4577-b142-c05dc5a2068a,cce9d554-1775-42f3-b697-5f5eb6946df2,AIS,"{""Mmsi"": ""477319300"", ""Raim"": ""RAIM not in use (default)"", ""Spare"": 0, ""Latitude"": 40.070011666666666, ""SenderId"": ""gss-desktop:1907"", ""Longitude"": -73.83636666666666, ""MessageType"": 1, ""RadioStatus"": ""49294"", ""RepeatCount"": 0, ""TimeUnixSec"": 1690214089.628001, ""TrueHeading"": 180, ""CountPublish"": 104, ""AisRateOfTurn"": 0, ""RateOfTurnDeg"": 0, ""SpeedOverGround"": 16, ""CourseOverGround"": 180.8, ""NavigationStatus"": ""Under way using engine"", ""PositionAccuracy"": ""High (<= 10m)"", ""ManeuverIndicator"": ""Not available (default)"", ""AisMsgUtcTimestamp"": 38}",2023-07-24 15:54:49.000628+00,,,,180,180.8,0,16,d700526b-091f-5e89-b409-d52da325fd0c,0,""
da4deb83-9ae2-42b0-b71d-73ed97a8cc2e,477319300,0101000020E6100000C1560916877552C0096D3997E2084440,cfb6fd66-a222-4abf-b8e6-763d0e609632,7ba7e838-411e-4797-b0b9-32b4cc0e2768,4e22ee26-379c-4577-b142-c05dc5a2068a,cce9d554-1775-42f3-b697-5f5eb6946df2,AIS,"{""Mmsi"": ""477319300"", ""Raim"": ""RAIM not in use (default)"", ""Spare"": 0, ""Latitude"": 40.069415, ""SenderId"": ""gss-desktop:1907"", ""Longitude"": -73.83637, ""MessageType"": 1, ""RadioStatus"": ""49294"", ""RepeatCount"": 0, ""TimeUnixSec"": 1690214096.195302, ""TrueHeading"": 180, ""CountPublish"": 105, ""AisRateOfTurn"": 0, ""RateOfTurnDeg"": 0, ""SpeedOverGround"": 16, ""CourseOverGround"": 180.5, ""NavigationStatus"": ""Under way using engine"", ""PositionAccuracy"": ""High (<= 10m)"", ""ManeuverIndicator"": ""Not available (default)"", ""AisMsgUtcTimestamp"": 45}",2023-07-24 15:54:56.000195+00,,,,180,180.5,0,16,d700526b-091f-5e89-b409-d52da325fd0c,0,""
94656985-3c47-4cbe-bed0-6ef7367e061f,477319300,0101000020E6100000D3C1FA3F877552C02A1050F4D3084440,cfb6fd66-a222-4abf-b8e6-763d0e609632,7ba7e838-411e-4797-b0b9-32b4cc0e2768,4e22ee26-379c-4577-b142-c05dc5a2068a,cce9d554-1775-42f3-b697-5f5eb6946df2,AIS,"{""Mmsi"": ""477319300"", ""Raim"": ""RAIM not in use (default)"", ""Spare"": 0, ""Latitude"": 40.06896833333333, ""SenderId"": ""gss-desktop:1907"", ""Longitude"": -73.83638, ""MessageType"": 1, ""RadioStatus"": ""32857"", ""RepeatCount"": 0, ""TimeUnixSec"": 1690214102.427145, ""TrueHeading"": 180, ""CountPublish"": 106, ""AisRateOfTurn"": 0, ""RateOfTurnDeg"": 0, ""SpeedOverGround"": 16, ""CourseOverGround"": 180.60000000000002, ""NavigationStatus"": ""Under way using engine"", ""PositionAccuracy"": ""High (<= 10m)"", ""ManeuverIndicator"": ""Not available (default)"", ""AisMsgUtcTimestamp"": 51}",2023-07-24 15:55:02.000427+00,,,,180,180.60000000000002,0,16,d700526b-091f-5e89-b409-d52da325fd0c,0,""
eb5040b8-89e2-4e21-818f-4aea8445c3b7,477319300,0101000020E610000083E5F54D877552C056F98BC6C7084440,cfb6fd66-a222-4abf-b8e6-763d0e609632,7ba7e838-411e-4797-b0b9-32b4cc0e2768,4e22ee26-379c-4577-b142-c05dc5a2068a,cce9d554-1775-42f3-b697-5f5eb6946df2,AIS,"{""Mmsi"": ""477319300"", ""Raim"": ""RAIM not in use (default)"", ""Spare"": 0, ""Latitude"": 40.068596666666664, ""SenderId"": ""gss-desktop:1907"", ""Longitude"": -73.83638333333333, ""MessageType"": 1, ""RadioStatus"": ""24284"", ""RepeatCount"": 0, ""TimeUnixSec"": 1690214107.876119, ""TrueHeading"": 180, ""CountPublish"": 107, ""AisRateOfTurn"": 0, ""RateOfTurnDeg"": 0, ""SpeedOverGround"": 16, ""CourseOverGround"": 180.60000000000002, ""NavigationStatus"": ""Under way using engine"", ""PositionAccuracy"": ""High (<= 10m)"", ""ManeuverIndicator"": ""Not available (default)"", ""AisMsgUtcTimestamp"": 56}",2023-07-24 15:55:07.000876+00,,,,180,180.60000000000002,0,16,d700526b-091f-5e89-b409-d52da325fd0c,0,""
174a53d1-38ae-4938-8f1b-869916756505,477319300,0101000020E61000003071D1B6877552C0F29881CAF8074440,cfb6fd66-a222-4abf-b8e6-763d0e609632,7ba7e838-411e-4797-b0b9-32b4cc0e2768,4e22ee26-379c-4577-b142-c05dc5a2068a,cce9d554-1775-42f3-b697-5f5eb6946df2,AIS,"{""Mmsi"": ""477319300"", ""Raim"": ""RAIM not in use (default)"", ""Spare"": 0, ""Latitude"": 40.06228, ""SenderId"": ""gss-desktop:1907"", ""Longitude"": -73.83640833333334, ""MessageType"": 1, ""RadioStatus"": ""66744"", ""RepeatCount"": 0, ""TimeUnixSec"": 1690214192.2751389, ""TrueHeading"": 180, ""CountPublish"": 119, ""AisRateOfTurn"": 0, ""RateOfTurnDeg"": 0, ""SpeedOverGround"": 16, ""CourseOverGround"": 179.70000000000002, ""NavigationStatus"": ""Under way using engine"", ""PositionAccuracy"": ""High (<= 10m)"", ""ManeuverIndicator"": ""Not available (default)"", ""AisMsgUtcTimestamp"": 21}",2023-07-24 15:56:32.000275+00,,,,180,179.70000000000002,0,16,d700526b-091f-5e89-b409-d52da325fd0c,0,""
a6b69218-86b5-42ce-a2cf-56b5354ba9d6,477319300,0101000020E6100000E094CCC4877552C01E82BD9CEC074440,cfb6fd66-a222-4abf-b8e6-763d0e609632,7ba7e838-411e-4797-b0b9-32b4cc0e2768,4e22ee26-379c-4577-b142-c05dc5a2068a,cce9d554-1775-42f3-b697-5f5eb6946df2,AIS,"{""Mmsi"": ""477319300"", ""Raim"": ""RAIM not in use (default)"", ""Spare"": 0, ""Latitude"": 40.061908333333335, ""SenderId"": ""gss-desktop:1907"", ""Longitude"": -73.83641166666666, ""MessageType"": 1, ""RadioStatus"": ""2281"", ""RepeatCount"": 0, ""TimeUnixSec"": 1690214197.307787, ""TrueHeading"": 180, ""CountPublish"": 120, ""AisRateOfTurn"": 0, ""RateOfTurnDeg"": 0, ""SpeedOverGround"": 16, ""CourseOverGround"": 180, ""NavigationStatus"": ""Under way using engine"", ""PositionAccuracy"": ""High (<= 10m)"", ""ManeuverIndicator"": ""Not available (default)"", ""AisMsgUtcTimestamp"": 26}",2023-07-24 15:56:37.000307+00,,,,180,180,0,16,d700526b-091f-5e89-b409-d52da325fd0c,0,""
89af448d-99a0-4ce7-b933-f5ac672e0637,477319300,0101000020E61000003071D1B6877552C0F048CF07DE074440,cfb6fd66-a222-4abf-b8e6-763d0e609632,7ba7e838-411e-4797-b0b9-32b4cc0e2768,4e22ee26-379c-4577-b142-c05dc5a2068a,cce9d554-1775-42f3-b697-5f5eb6946df2,AIS,"{""Mmsi"": ""477319300"", ""Raim"": ""RAIM not in use (default)"", ""Spare"": 0, ""Latitude"": 40.061463333333336, ""SenderId"": ""gss-desktop:1907"", ""Longitude"": -73.83640833333334, ""MessageType"": 1, ""RadioStatus"": ""24288"", ""RepeatCount"": 0, ""TimeUnixSec"": 1690214203.491159, ""TrueHeading"": 180, ""CountPublish"": 121, ""AisRateOfTurn"": 0, ""RateOfTurnDeg"": 0, ""SpeedOverGround"": 16, ""CourseOverGround"": 179.70000000000002, ""NavigationStatus"": ""Under way using engine"", ""PositionAccuracy"": ""High (<= 10m)"", ""ManeuverIndicator"": ""Not available (default)"", ""AisMsgUtcTimestamp"": 32}",2023-07-24 15:56:43.000491+00,,,,180,179.70000000000002,0,16,d700526b-091f-5e89-b409-d52da325fd0c,0,""
fbc8ba22-b8e6-4c7c-9720-359bc43ceea2,477319300,0101000020E6100000B926CACB877552C0C20FE172CF074440,cfb6fd66-a222-4abf-b8e6-763d0e609632,7ba7e838-411e-4797-b0b9-32b4cc0e2768,4e22ee26-379c-4577-b142-c05dc5a2068a,cce9d554-1775-42f3-b697-5f5eb6946df2,AIS,"{""Mmsi"": ""477319300"", ""Raim"": ""RAIM not in use (default)"", ""Spare"": 0, ""Latitude"": 40.06101833333334, ""SenderId"": ""gss-desktop:1907"", ""Longitude"": -73.83641333333334, ""MessageType"": 1, ""RadioStatus"": ""24288"", ""RepeatCount"": 0, ""TimeUnixSec"": 1690214209.626895, ""TrueHeading"": 180, ""CountPublish"": 122, ""AisRateOfTurn"": 0, ""RateOfTurnDeg"": 0, ""SpeedOverGround"": 16, ""CourseOverGround"": 180.10000000000002, ""NavigationStatus"": ""Under way using engine"", ""PositionAccuracy"": ""High (<= 10m)"", ""ManeuverIndicator"": ""Not available (default)"", ""AisMsgUtcTimestamp"": 38}",2023-07-24 15:56:49.000626+00,,,,180,180.10000000000002,0,16,d700526b-091f-5e89-b409-d52da325fd0c,0,""
61845263-76ac-433e-9b76-197b3ea848d3,477319300,0101000020E610000091B8C7D2877552C039B4C876BE074440,cfb6fd66-a222-4abf-b8e6-763d0e609632,7ba7e838-411e-4797-b0b9-32b4cc0e2768,4e22ee26-379c-4577-b142-c05dc5a2068a,cce9d554-1775-42f3-b697-5f5eb6946df2,AIS,"{""Mmsi"": ""477319300"", ""Raim"": ""RAIM not in use (default)"", ""Spare"": 0, ""Latitude"": 40.0605, ""SenderId"": ""gss-desktop:1907"", ""Longitude"": -73.836415, ""MessageType"": 1, ""RadioStatus"": ""24288"", ""RepeatCount"": 0, ""TimeUnixSec"": 1690214216.195271, ""TrueHeading"": 180, ""CountPublish"": 123, ""AisRateOfTurn"": 0, ""RateOfTurnDeg"": 0, ""SpeedOverGround"": 16, ""CourseOverGround"": 180.3, ""NavigationStatus"": ""Under way using engine"", ""PositionAccuracy"": ""High (<= 10m)"", ""ManeuverIndicator"": ""Not available (default)"", ""AisMsgUtcTimestamp"": 45}",2023-07-24 15:56:56.000195+00,,,,180,180.3,0,16,d700526b-091f-5e89-b409-d52da325fd0c,0,""
bfa6cd20-9b16-4df1-ac13-0d2311f04e68,477319300,0101000020E6100000E094CCC4877552C0AA33E4C5AF074440,cfb6fd66-a222-4abf-b8e6-763d0e609632,7ba7e838-411e-4797-b0b9-32b4cc0e2768,4e22ee26-379c-4577-b142-c05dc5a2068a,cce9d554-1775-42f3-b697-5f5eb6946df2,AIS,"{""Mmsi"": ""477319300"", ""Raim"": ""RAIM not in use (default)"", ""Spare"": 0, ""Latitude"": 40.060051666666666, ""SenderId"": ""gss-desktop:1907"", ""Longitude"": -73.83641166666666, ""MessageType"": 1, ""RadioStatus"": ""2246"", ""RepeatCount"": 0, ""TimeUnixSec"": 1690214222.426967, ""TrueHeading"": 180, ""CountPublish"": 124, ""AisRateOfTurn"": 0, ""RateOfTurnDeg"": 0, ""SpeedOverGround"": 16, ""CourseOverGround"": 179.9, ""NavigationStatus"": ""Under way using engine"", ""PositionAccuracy"": ""High (<= 10m)"", ""ManeuverIndicator"": ""Not available (default)"", ""AisMsgUtcTimestamp"": 51}",2023-07-24 15:57:02.000426+00,,,,180,179.9,0,16,d700526b-091f-5e89-b409-d52da325fd0c,0,""
38c83270-e524-4b6f-a000-ee516a46f37a,477319300,0101000020E610000065B2A534887552C0DE9387855A074440,cfb6fd66-a222-4abf-b8e6-763d0e609632,7ba7e838-411e-4797-b0b9-32b4cc0e2768,4e22ee26-379c-4577-b142-c05dc5a2068a,cce9d554-1775-42f3-b697-5f5eb6946df2,AIS,"{""Mmsi"": ""477319300"", ""Raim"": ""RAIM not in use (default)"", ""Spare"": 0, ""Latitude"": 40.05745, ""SenderId"": ""gss-desktop:1907"", ""Longitude"": -73.83643833333333, ""MessageType"": 1, ""RadioStatus"": ""49287"", ""RepeatCount"": 0, ""TimeUnixSec"": 1690214258.1393409, ""TrueHeading"": 180, ""CountPublish"": 129, ""AisRateOfTurn"": 0, ""RateOfTurnDeg"": 0, ""SpeedOverGround"": 16, ""CourseOverGround"": 180.70000000000002, ""NavigationStatus"": ""Under way using engine"", ""PositionAccuracy"": ""High (<= 10m)"", ""ManeuverIndicator"": ""Not available (default)"", ""AisMsgUtcTimestamp"": 26}",2023-07-24 15:57:38.000139+00,,,,180,180.70000000000002,0,16,d700526b-091f-5e89-b409-d52da325fd0c,0,""
578ba6f3-c266-4c1c-8b85-3615c3c73d69,477319300,0101000020E610000016D6A042887552C00A7DC3574E074440,cfb6fd66-a222-4abf-b8e6-763d0e609632,7ba7e838-411e-4797-b0b9-32b4cc0e2768,4e22ee26-379c-4577-b142-c05dc5a2068a,cce9d554-1775-42f3-b697-5f5eb6946df2,AIS,"{""Mmsi"": ""477319300"", ""Raim"": ""RAIM not in use (default)"", ""Spare"": 0, ""Latitude"": 40.05707833333334, ""SenderId"": ""gss-desktop:1907"", ""Longitude"": -73.83644166666667, ""MessageType"": 1, ""RadioStatus"": ""2243"", ""RepeatCount"": 0, ""TimeUnixSec"": 1690214263.492369, ""TrueHeading"": 180, ""CountPublish"": 130, ""AisRateOfTurn"": 0, ""RateOfTurnDeg"": 0, ""SpeedOverGround"": 16, ""CourseOverGround"": 180.60000000000002, ""NavigationStatus"": ""Under way using engine"", ""PositionAccuracy"": ""High (<= 10m)"", ""ManeuverIndicator"": ""Not available (default)"", ""AisMsgUtcTimestamp"": 31}",2023-07-24 15:57:43.000492+00,,,,180,180.60000000000002,0,16,d700526b-091f-5e89-b409-d52da325fd0c,0,""
597a1a62-72e0-4339-81af-d26239a27f9f,477319300,0101000020E6100000771D975E887552C08121AB5B3D074440,cfb6fd66-a222-4abf-b8e6-763d0e609632,7ba7e838-411e-4797-b0b9-32b4cc0e2768,4e22ee26-379c-4577-b142-c05dc5a2068a,cce9d554-1775-42f3-b697-5f5eb6946df2,AIS,"{""Mmsi"": ""477319300"", ""Raim"": ""RAIM not in use (default)"", ""Spare"": 0, ""Latitude"": 40.05656, ""SenderId"": ""gss-desktop:1907"", ""Longitude"": -73.83644833333334, ""MessageType"": 1, ""RadioStatus"": ""2270"", ""RepeatCount"": 0, ""TimeUnixSec"": 1690214269.628335, ""TrueHeading"": 180, ""CountPublish"": 131, ""AisRateOfTurn"": 0, ""RateOfTurnDeg"": 0, ""SpeedOverGround"": 16, ""CourseOverGround"": 180.3, ""NavigationStatus"": ""Under way using engine"", ""PositionAccuracy"": ""High (<= 10m)"", ""ManeuverIndicator"": ""Not available (default)"", ""AisMsgUtcTimestamp"": 38}",2023-07-24 15:57:49.000628+00,,,,180,180.3,0,16,d700526b-091f-5e89-b409-d52da325fd0c,0,""
52316b28-4542-4c67-8d55-cfeb1e5e47a2,477319300,0101000020E6100000771D975E887552C0758BD32320074440,cfb6fd66-a222-4abf-b8e6-763d0e609632,7ba7e838-411e-4797-b0b9-32b4cc0e2768,4e22ee26-379c-4577-b142-c05dc5a2068a,cce9d554-1775-42f3-b697-5f5eb6946df2,AIS,"{""Mmsi"": ""477319300"", ""Raim"": ""RAIM not in use (default)"", ""Spare"": 0, ""Latitude"": 40.05566833333334, ""SenderId"": ""gss-desktop:1907"", ""Longitude"": -73.83644833333334, ""MessageType"": 1, ""RadioStatus"": ""98389"", ""RepeatCount"": 0, ""TimeUnixSec"": 1690214282.331817, ""TrueHeading"": 179, ""CountPublish"": 132, ""AisRateOfTurn"": 0, ""RateOfTurnDeg"": 0, ""SpeedOverGround"": 16.1, ""CourseOverGround"": 179.70000000000002, ""NavigationStatus"": ""Under way using engine"", ""PositionAccuracy"": ""High (<= 10m)"", ""ManeuverIndicator"": ""Not available (default)"", ""AisMsgUtcTimestamp"": 51}",2023-07-24 15:58:02.000331+00,,,,179,179.70000000000002,0,16.1,d700526b-091f-5e89-b409-d52da325fd0c,0,""
64bcc071-5cae-4474-b36d-c86e957e28c7,477319300,0101000020E6100000F2FFBDEE877552C0D61C2098A3074440,cfb6fd66-a222-4abf-b8e6-763d0e609632,7ba7e838-411e-4797-b0b9-32b4cc0e2768,4e22ee26-379c-4577-b142-c05dc5a2068a,cce9d554-1775-42f3-b697-5f5eb6946df2,AIS,"{""Mmsi"": ""477319300"", ""Raim"": ""RAIM not in use (default)"", ""Spare"": 0, ""Latitude"": 40.05968, ""SenderId"": ""gss-desktop:1907"", ""Longitude"": -73.83642166666667, ""MessageType"": 1, ""RadioStatus"": ""49290"", ""RepeatCount"": 0, ""TimeUnixSec"": 1690214227.955674, ""TrueHeading"": 180, ""CountPublish"": 125, ""AisRateOfTurn"": 0, ""RateOfTurnDeg"": 0, ""SpeedOverGround"": 16.1, ""CourseOverGround"": 180.70000000000002, ""NavigationStatus"": ""Under way using engine"", ""PositionAccuracy"": ""High (<= 10m)"", ""ManeuverIndicator"": ""Not available (default)"", ""AisMsgUtcTimestamp"": 56}",2023-07-24 15:57:07.000955+00,,,,180,180.70000000000002,0,16.1,d700526b-091f-5e89-b409-d52da325fd0c,0,""
c3245f35-6c40-4eed-a551-2ff38393f51d,477319300,0101000020E6100000B0F68A81887552C04652E58E11074440,cfb6fd66-a222-4abf-b8e6-763d0e609632,7ba7e838-411e-4797-b0b9-32b4cc0e2768,4e22ee26-379c-4577-b142-c05dc5a2068a,cce9d554-1775-42f3-b697-5f5eb6946df2,AIS,"{""Mmsi"": ""477319300"", ""Raim"": ""RAIM not in use (default)"", ""Spare"": 0, ""Latitude"": 40.05522333333333, ""SenderId"": ""gss-desktop:1907"", ""Longitude"": -73.83645666666666, ""MessageType"": 1, ""RadioStatus"": ""33064"", ""RepeatCount"": 0, ""TimeUnixSec"": 1690214287.9560778, ""TrueHeading"": 179, ""CountPublish"": 133, ""AisRateOfTurn"": 0, ""RateOfTurnDeg"": 0, ""SpeedOverGround"": 16, ""CourseOverGround"": 180.5, ""NavigationStatus"": ""Under way using engine"", ""PositionAccuracy"": ""High (<= 10m)"", ""ManeuverIndicator"": ""Not available (default)"", ""AisMsgUtcTimestamp"": 57}",2023-07-24 15:58:07.000956+00,,,,179,180.5,0,16,d700526b-091f-5e89-b409-d52da325fd0c,0,""
25cf2772-86c9-4f18-bbb8-9359823f6491,477319300,0101000020E6100000CA91BBF5877552C07AAA436E86074440,cfb6fd66-a222-4abf-b8e6-763d0e609632,7ba7e838-411e-4797-b0b9-32b4cc0e2768,4e22ee26-379c-4577-b142-c05dc5a2068a,cce9d554-1775-42f3-b697-5f5eb6946df2,AIS,"{""Mmsi"": ""477319300"", ""Raim"": ""RAIM not in use (default)"", ""Spare"": 0, ""Latitude"": 40.05879, ""SenderId"": ""gss-desktop:1907"", ""Longitude"": -73.83642333333333, ""MessageType"": 1, ""RadioStatus"": ""49289"", ""RepeatCount"": 0, ""TimeUnixSec"": 1690214239.715925, ""TrueHeading"": 180, ""CountPublish"": 126, ""AisRateOfTurn"": 0, ""RateOfTurnDeg"": 0, ""SpeedOverGround"": 16, ""CourseOverGround"": 180.5, ""NavigationStatus"": ""Under way using engine"", ""PositionAccuracy"": ""High (<= 10m)"", ""ManeuverIndicator"": ""Not available (default)"", ""AisMsgUtcTimestamp"": 8}",2023-07-24 15:57:19.000715+00,,,,180,180.5,0,16,d700526b-091f-5e89-b409-d52da325fd0c,0,""
70a7b4a5-a277-4cff-9417-b01ad106f883,477319300,0101000020E610000057DFD3AF877552C0BAE2CFDD9B084440,cfb6fd66-a222-4abf-b8e6-763d0e609632,7ba7e838-411e-4797-b0b9-32b4cc0e2768,4e22ee26-379c-4577-b142-c05dc5a2068a,cce9d554-1775-42f3-b697-5f5eb6946df2,AIS,"{""Mmsi"": ""477319300"", ""Raim"": ""RAIM not in use (default)"", ""Spare"": 0, ""Latitude"": 40.067256666666665, ""SenderId"": ""gss-desktop:1907"", ""Longitude"": -73.83640666666666, ""MessageType"": 1, ""RadioStatus"": ""99268"", ""RepeatCount"": 0, ""TimeUnixSec"": 1690214125.77141, ""TrueHeading"": 180, ""CountPublish"": 109, ""AisRateOfTurn"": 0, ""RateOfTurnDeg"": 0, ""SpeedOverGround"": 16, ""CourseOverGround"": 180.9, ""NavigationStatus"": ""Under way using engine"", ""PositionAccuracy"": ""High (<= 10m)"", ""ManeuverIndicator"": ""Not available (default)"", ""AisMsgUtcTimestamp"": 14}",2023-07-24 15:55:25.000771+00,,,,180,180.9,0,16,d700526b-091f-5e89-b409-d52da325fd0c,0,""
3a834450-c86b-48d1-92a5-e42eee396672,477319300,0101000020E6100000A323B9FC877552C0EA295FBD77074440,cfb6fd66-a222-4abf-b8e6-763d0e609632,7ba7e838-411e-4797-b0b9-32b4cc0e2768,4e22ee26-379c-4577-b142-c05dc5a2068a,cce9d554-1775-42f3-b697-5f5eb6946df2,AIS,"{""Mmsi"": ""477319300"", ""Raim"": ""RAIM not in use (default)"", ""Spare"": 0, ""Latitude"": 40.058341666666664, ""SenderId"": ""gss-desktop:1907"", ""Longitude"": -73.836425, ""MessageType"": 1, ""RadioStatus"": ""66500"", ""RepeatCount"": 0, ""TimeUnixSec"": 1690214245.772203, ""TrueHeading"": 180, ""CountPublish"": 127, ""AisRateOfTurn"": 0, ""RateOfTurnDeg"": 0, ""SpeedOverGround"": 16, ""CourseOverGround"": 180.4, ""NavigationStatus"": ""Under way using engine"", ""PositionAccuracy"": ""High (<= 10m)"", ""ManeuverIndicator"": ""Not available (default)"", ""AisMsgUtcTimestamp"": 14}",2023-07-24 15:57:25.000772+00,,,,180,180.4,0,16,d700526b-091f-5e89-b409-d52da325fd0c,0,""
543b13ae-9428-4feb-8fab-e46898a50231,477319300,0101000020E61000002BD9B111887552C0BCF0702869074440,cfb6fd66-a222-4abf-b8e6-763d0e609632,7ba7e838-411e-4797-b0b9-32b4cc0e2768,4e22ee26-379c-4577-b142-c05dc5a2068a,cce9d554-1775-42f3-b697-5f5eb6946df2,AIS,"{""Mmsi"": ""477319300"", ""Raim"": ""RAIM not in use (default)"", ""Spare"": 0, ""Latitude"": 40.057896666666664, ""SenderId"": ""gss-desktop:1907"", ""Longitude"": -73.83643, ""MessageType"": 1, ""RadioStatus"": ""49288"", ""RepeatCount"": 0, ""TimeUnixSec"": 1690214252.274798, ""TrueHeading"": 180, ""CountPublish"": 128, ""AisRateOfTurn"": 0, ""RateOfTurnDeg"": 0, ""SpeedOverGround"": 16, ""CourseOverGround"": 180.5, ""NavigationStatus"": ""Under way using engine"", ""PositionAccuracy"": ""High (<= 10m)"", ""ManeuverIndicator"": ""Not available (default)"", ""AisMsgUtcTimestamp"": 20}",2023-07-24 15:57:32.000274+00,,,,180,180.5,0,16,d700526b-091f-5e89-b409-d52da325fd0c,0,""
